		Produzione e raccolta differenziata su scala comunale anno 2018 (ISPRA)
IstatComune;Regione;Provincia;Comune;Popolazione;Dato riferito a;Frazione umida(1) (t);Verde (t); Carta e cartone (t);Vetro (t);Legno (t);Metallo (t);Plastica (t);RAEE (t);Tessili (t);Selettiva (t);Rifiuti da C e D (t);Pulizia stradale a recupero (t);Ingombranti misti a recupero (t);Altro (t);Totale RD (t);Ingombranti a smaltimento (t);Indifferenziato (t);Totale RU (t);Percentuale RD (%)
				01001001;Piemonte;Torino;AGLIE';2634;Comune;             114,111;             257,495;              95,361;             102,902;              26,670;              11,764;              84,390;               9,854;              11,472;               0,894;               4,720;              15,110;              35,870;               1,876;             772,489;-;             561,246;           1.333,735;  57,92%;
				01001002;Piemonte;Torino;AIRASCA;3613;Comune;             179,494;             136,190;             274,775;              91,517;             190,695;              51,790;             571,913;               9,896;               8,500;               2,935;-;-;             114,829;-;           1.632,534;-;             717,437;           2.349,971;  69,47%;
				01001003;Piemonte;Torino;ALA DI STURA;442;Comune;               4,285;               7,430;              32,796;              34,516;               0,178;               0,887;              15,066;               0,059;-;               0,010;               0,158;-;              35,826;               0,007;             131,218;-;             203,530;             334,748;  39,20%;
				01001004;Piemonte;Torino;ALBIANO D'IVREA;1642;Comune;             179,182;              34,389;              68,110;              64,976;              62,026;              12,424;              38,413;              20,252;               8,841;               1,745;              15,747;               3,175;              12,745;               4,832;             526,857;-;             195,979;             722,836;  72,89%;
				01001005;Piemonte;Torino;ALICE SUPERIORE;707;Comune;               6,037;-;              27,710;              27,645;               4,440;               3,265;              17,642;               2,337;               1,709;               0,133;-;-;               6,341;               0,369;              97,628;-;             105,607;             203,235;  48,04%;
				01001006;Piemonte;Torino;ALMESE;6406;Comune;             579,715;           1.011,027;             358,673;             269,539;             133,510;              36,325;             170,686;              35,560;               3,940;               9,636;              48,012;             143,189;             108,054;               3,719;           2.911,585;-;             717,812;           3.629,397;  80,22%;
				01001007;Piemonte;Torino;ALPETTE;246;Comune;-;-;              13,301;              16,168;               1,731;               1,485;               9,317;               0,911;-;               0,054;-;-;               4,466;               0,144;              47,577;-;             105,316;             152,893;  31,12%;
				01001008;Piemonte;Torino;ALPIGNANO;16991;Comune;           1.334,050;             780,540;             837,738;             574,840;             428,676;              31,030;             330,699;              89,237;              26,770;              16,518;             247,380;             365,017;             298,625;               7,320;           5.368,441;-;           2.526,796;           7.895,237;  68,00%;
				01001009;Piemonte;Torino;ANDEZENO;2004;Comune;             172,480;              57,908;              97,660;              76,430;              25,202;               9,285;              72,837;               4,855;               4,444;               1,552;              11,811;              19,340;              24,153;               0,701;             578,658;-;             274,639;             853,297;  67,81%;
				01001010;Piemonte;Torino;ANDRATE;497;Comune;              37,958;               0,100;              15,202;              20,588;               7,904;               4,847;              13,532;               3,772;               1,484;               0,196;               0,952;-;              12,951;               0,627;             120,113;-;              68,566;             188,679;  63,66%;
